Long., Lat., Transv. Pred., Normal Pred., Capacity, Equiv. Dip, Transv. Trac., Normal Trac., Friction
177.96,-40.166,0.3539,-0.6362,1.27597837320722E-18,20,8.85379,-18.02374,0.106454597456088
178.076,-40.073,0.2307,-0.7285,1.38759905669146E-18,20,4.91984,-17.59372,0.096544206495146
178.152,-39.986,0.1869,-0.7653,1.93567350793428E-18,20,2.77464,-12.86458,0.073734558201207
178.221,-39.907,0.0945,-0.3053,3.36966260494841E-18,20,1.09502,-4.00508,0.02839777080769
178.296,-39.815,-0.0206,0.0596,2.47990728992425E-18,20,-0.45766,1.49964,0.012357585890321
177.169,-39.708,-0.0744,0.0457,1.14202047066734E-17,20,-0.45577,0.31689,0.005486633149336
177.253,-39.678,0.3234,-0.4252,9.29531356920687E-18,20,1.27114,-1.8925,0.017666555368643
177.34,-39.627,0.6401,-1.1803,3.2507945212316E-18,20,4.81933,-10.06372,0.065998334413753
177.431,-39.554,0.4465,-1.2168,2.06029310023744E-18,20,4.86724,-15.02141,0.086190759940481
177.515,-39.486,0.1738,-0.4313,4.52418606918297E-18,20,1.50614,-4.23198,0.030547579929906
177.592,-39.425,-0.0303,0.076,3.77305389965583E-18,20,-0.46369,1.31555,0.011205306924999
177.179,-37.728,-0.5475,0.4122,8.26965607657098E-19,30,-6.29115,6.31502,0.071656207357551
177.125,-37.761,-0.2995,1.0886,8.78340992964848E-18,30,-1.54913,7.50707,0.055551570762722
177.083,-37.799,-0.2658,1.4965,6.23607111902251E-18,30,-1.2378,9.29201,0.064817395140542
177.044,-37.835,-0.2561,1.6254,5.83357109020196E-18,30,-1.36644,11.56464,0.076827463375825
177.293,-37.618,0.0523,-0.0305,2.11637630612983E-17,70,0.15197,-0.25703,0.003884957222027
177.261,-37.672,-0.0908,0.5191,2.30956047205445E-17,30,-0.15524,1.73746,0.016201197350338
177.227,-37.701,-0.128,1.2754,6.54353338814086E-18,30,-0.37247,4.94922,0.038703457278727
177.372,-37.934,0.0002,0,2.2175866063503E-11,60.649,0,0,1.00777574855525E-11
177.42,-38.094,-0.0006,0.0001,3.40973852220059E-10,89.972,0,0,5.82704795408478E-12
177.457,-38.248,-0.0007,0.0001,3.11619479843511E-10,89.985,0,0.00018,2.23060316565806E-09
177.608,-39.654,-0.1647,0.1196,1.05658300232027E-17,60,-0.91352,2.65306,0.022919961046497
177.706,-39.586,0.9414,-0.7066,1.22655222445824E-17,60,2.65959,-7.98452,0.053659652525924
177.803,-39.516,2.2673,-1.9588,9.74242004375155E-18,60,6.71485,-23.20528,0.110850429987982
177.887,-39.454,2.3135,-2.8162,1.12529808221242E-17,60,3.21927,-15.67545,0.079046341468165
177.954,-39.392,1.2804,-3.8036,5.6596824859461E-17,60,1.11569,-10.13957,0.054633904552211
177.989,-39.314,-0.5507,-4.4912,1.79504896997576E-17,20,-0.57088,-8.436,0.050980998911797
177.999,-39.219,-0.1397,-4.6774,2.78611988391221E-17,29.784,-0.09184,-6.97369,0.050953470693267
178.056,-39.092,1.5695,-4.765,1.02231005619353E-16,60,0.65093,-6.90455,0.040716358003745
178.157,-38.949,2.3118,-3.9095,5.67271213017163E-17,60,1.12699,-7.62335,0.044972857828752
178.248,-38.855,3.2195,-2.8499,3.67241367358262E-17,60,2.35518,-8.32363,0.052939757107764
178.324,-38.811,3.0221,-3.0686,3.63945854113043E-17,59.842,2.04148,-6.49199,0.045216724438227
178.376,-38.758,1.6959,-3.9788,7.82532151314816E-17,49.918,0.65781,-4.6494,0.036252615574871
178.405,-38.699,0.8792,-4.5306,1.38606811258202E-16,60,0.30489,-4.21954,0.027637038165317
178.426,-38.623,-0.2176,-4.0909,3.91248896357878E-17,20,-0.11897,-3.74185,0.025756427752377
178.43,-38.545,-1.3059,-3.0233,3.95925262269127E-17,20,-0.90007,-2.35976,0.018751582497911
178.422,-38.49,-0.6965,-1.1111,6.74495876322276E-17,20,-0.49979,-0.9564,0.009094770057591
178.433,-38.43,0.1242,0.0424,1.34277701455395E-17,54.828,0.2208,0.0991,0.005139556442248
178.507,-39.346,0,-0.0025,6.69144672854657E-14,60,0,-1E-05,2.33812318132883E-07
178.505,-39.435,0.0001,-0.0025,1.90861687325668E-14,20,0,-1E-05,1.1686806217804E-07
178.516,-39.508,0.0001,0,2.41065271520236E-14,57.106,0,0,1.72223640548746E-08
178.588,-39.118,-0.0368,0.0244,1.85565574853674E-17,20,-0.1164,0.08728,0.001640252139233
178.655,-39.072,0.2001,-0.1631,2.15008478174665E-17,20,0.31702,-0.29274,0.004267262439529
178.726,-39.017,0.5317,-0.5369,1.8717708102778E-17,20,0.47662,-0.54513,0.006627564645707
178.795,-38.959,0.2701,-0.5976,9.05723130614839E-17,20,0.03147,-0.09915,0.00111881516133
178.828,-38.881,-0.0246,-0.2481,7.62979061720912E-16,35.198,-0.00317,-0.04665,0.000712468389724
178.596,-38.145,-0.0069,0.0232,6.51297123399714E-19,20,-0.09138,0.34664,0.003375548176115
178.668,-38.075,0.1944,-0.2135,1.00042187521333E-17,20,0.84144,-1.04681,0.011317812141204
178.728,-37.997,0.1756,-0.2191,9.7106795424426E-18,20,0.72058,-1.09085,0.010897525254898
178.802,-37.865,-0.0257,0.0176,3.41610750292528E-18,46.485,-0.29039,0.27691,0.006296619080092
179.09,-38.169,-0.0692,0.0793,1.20399377434858E-18,56.043,-0.98615,4.36918,0.03290844273831
179.014,-38.267,-0.0287,-0.6351,7.99327612652819E-18,60,-0.1929,-12.01309,0.060441648576989
178.947,-38.383,0.2735,-1.2521,2.66823783374329E-18,20,2.24906,-17.24688,0.091940630348853
178.874,-38.518,0.211,-0.4663,2.76799027948173E-18,20,2.43932,-6.1048,0.042232988740837
178.814,-38.642,-0.0221,0.0715,2.75619480981664E-18,20,-0.50628,1.85671,0.014718194910756
